Codice Prodotto;Descrizione Prodotto Breve Italiana;Codice Categoria;Um;Peso;Disponibilita' maggiore di 0;Obsoleto;Novita';In Offerta;Tipo Offerta;Listino Base;Netto Cliente;Unita' Misura Street Price;Street Price Ivato;Nome Immagine;Link Caratteristiche;Ultimo Aggiornamento
011501175;CATENA INOX 10P30*75MT ;14049;CF;168,80;No;No;No;No;Nessuna;2.358,00;1.179,00;;2.358,00;011500615;http://www.motomarine.it/catalogo/xsia/011501175;2021-02-12
0115012100;CATENA INOX 12*100MT ;14049;CF;320,00;Si;No;No;No;Nessuna;4.994,00;2.497,00;;4.994,00;011500615;http://www.motomarine.it/catalogo/xsia/0115012100;2021-02-12
011501250;CATENA INOX 12*50MT ;14049;CF;160,00;No;No;No;No;Nessuna;2.497,00;1.248,50;;2.497,00;011500615;http://www.motomarine.it/catalogo/xsia/011501250;2021-02-12
0115013100;CATENA INOX 13*100MT ;14049;CF;390,00;Si;No;No;No;Nessuna;5.820,00;2.910,00;;5.820,00;011500615;http://www.motomarine.it/catalogo/xsia/0115013100;2021-02-12
011501350;CATENA INOX 13*50MT ;14049;CF;195,00;Si;No;No;No;Nessuna;2.910,00;1.455,00;;2.910,00;011500615;http://www.motomarine.it/catalogo/xsia/011501350;2021-02-12
011520250;CATENA INOX 2*50MT ;14050;CF;3,00;Si;No;No;No;Nessuna;80,00;40,00;MT;2,00;011520250;http://www.motomarine.it/catalogo/xsia/011520250;2021-02-12
011520350;CATENA INOX 3*50MT ;14050;CF;4,50;No;No;No;No;Nessuna;147,50;73,75;MT;3,60;011520250;http://www.motomarine.it/catalogo/xsia/011520350;2021-02-12
011520425;CATENA INOX 4*25MT ;14050;CF;6,75;Si;No;No;No;Nessuna;134,50;67,25;MT;6,60;011520250;http://www.motomarine.it/catalogo/xsia/011520425;2021-02-12
011520525;CATENA INOX 5*25MT ;14050;CF;10,75;No;No;No;No;Nessuna;198,50;99,25;MT;9,70;011520250;http://www.motomarine.it/catalogo/xsia/011520525;2021-02-12
0120004;GRILLO DEE D4 INOX< ;10051;PZ;0,01;Si;No;No;No;Nessuna;0,80;0,40;;1,00;0120004;http://www.motomarine.it/catalogo/xsia/0120004;2021-02-12
0120004;GRILLO DEE D4 INOX< ;10355;PZ;0,01;Si;No;No;No;Nessuna;0,80;0,40;;1,00;0120004;http://www.motomarine.it/catalogo/xsia/0120004;2021-02-12
0120004;GRILLO DEE D4 INOX< ;19619;PZ;0,01;Si;No;No;No;Nessuna;0,80;0,40;;1,00;0120004;http://www.motomarine.it/catalogo/xsia/0120004;2021-02-12
0120005;GRILLO DEE D5 INOX< ;10051;PZ;0,01;Si;No;No;No;Nessuna;0,90;0,45;;1,10;0120004;http://www.motomarine.it/catalogo/xsia/0120005;2021-02-12
0120005;GRILLO DEE D5 INOX< ;10355;PZ;0,01;Si;No;No;No;Nessuna;0,90;0,45;;1,10;0120004;http://www.motomarine.it/catalogo/xsia/0120005;2021-02-12
0120005;GRILLO DEE D5 INOX< ;19619;PZ;0,01;Si;No;No;No;Nessuna;0,90;0,45;;1,10;0120004;http://www.motomarine.it/catalogo/xsia/0120005;2021-02-12
0120005C;GRILLO DEE D5 INOX CARD< ;13885;PZ;0,01;Si;No;No;No;Nessuna;2,30;1,15;;2,90;0120005C;http://www.motomarine.it/catalogo/xsia/0120005C;2021-02-12
0120005C;GRILLO DEE D5 INOX CARD< ;13901;PZ;0,01;Si;No;No;No;Nessuna;2,30;1,15;;2,90;0120005C;http://www.motomarine.it/catalogo/xsia/0120005C;2021-02-12
0120006;GRILLO DEE D6 INOX< ;10051;PZ;0,02;Si;No;No;No;Nessuna;1,10;0,55;;1,40;0120004;http://www.motomarine.it/catalogo/xsia/0120006;2021-02-12
0120006;GRILLO DEE D6 INOX< ;10355;PZ;0,02;Si;No;No;No;Nessuna;1,10;0,55;;1,40;0120004;http://www.motomarine.it/catalogo/xsia/0120006;2021-02-12
0120006;GRILLO DEE D6 INOX< ;19619;PZ;0,02;Si;No;No;No;Nessuna;1,10;0,55;;1,40;0120004;http://www.motomarine.it/catalogo/xsia/0120006;2021-02-12
0120006C;GRILLO DEE D6 INOX CARD< ;13885;PZ;0,05;Si;No;No;No;Nessuna;2,60;1,30;;3,20;0120005C;http://www.motomarine.it/catalogo/xsia/0120006C;2021-02-12
0120006C;GRILLO DEE D6 INOX CARD< ;13901;PZ;0,05;Si;No;No;No;Nessuna;2,60;1,30;;3,20;0120005C;http://www.motomarine.it/catalogo/xsia/0120006C;2021-02-12
0120008;GRILLO DEE D8 INOX< ;10051;PZ;0,06;Si;No;No;No;Nessuna;1,70;0,85;;2,10;0120004;http://www.motomarine.it/catalogo/xsia/0120008;2021-02-12
0120008;GRILLO DEE D8 INOX< ;10355;PZ;0,06;Si;No;No;No;Nessuna;1,70;0,85;;2,10;0120004;http://www.motomarine.it/catalogo/xsia/0120008;2021-02-12
0120008;GRILLO DEE D8 INOX< ;19619;PZ;0,06;Si;No;No;No;Nessuna;1,70;0,85;;2,10;0120004;http://www.motomarine.it/catalogo/xsia/0120008;2021-02-12
0120008C;GRILLO DEE D8 INOX CARD< ;13885;PZ;0,06;Si;No;No;No;Nessuna;3,40;1,70;;4,20;0120005C;http://www.motomarine.it/catalogo/xsia/0120008C;2021-02-12
0120008C;GRILLO DEE D8 INOX CARD< ;13901;PZ;0,06;Si;No;No;No;Nessuna;3,40;1,70;;4,20;0120005C;http://www.motomarine.it/catalogo/xsia/0120008C;2021-02-12
0120010;GRILLO DEE D10 INOX< ;10051;PZ;0,11;Si;No;No;No;Nessuna;2,90;1,45;;3,60;0120004;http://www.motomarine.it/catalogo/xsia/0120010;2021-02-12
0120010;GRILLO DEE D10 INOX< ;10355;PZ;0,11;Si;No;No;No;Nessuna;2,90;1,45;;3,60;0120004;http://www.motomarine.it/catalogo/xsia/0120010;2021-02-12
0120010;GRILLO DEE D10 INOX< ;19619;PZ;0,11;Si;No;No;No;Nessuna;2,90;1,45;;3,60;0120004;http://www.motomarine.it/catalogo/xsia/0120010;2021-02-12
0120010C;GRILLO DEE D10 INOX CARD< ;13885;PZ;0,11;Si;No;No;No;Nessuna;5,40;2,70;;6,60;0120005C;http://www.motomarine.it/catalogo/xsia/0120010C;2021-02-12
0120010C;GRILLO DEE D10 INOX CARD< ;13901;PZ;0,11;Si;No;No;No;Nessuna;5,40;2,70;;6,60;0120005C;http://www.motomarine.it/catalogo/xsia/0120010C;2021-02-12
0120012;GRILLO DEE D12 INOX< ;10051;PZ;0,19;No;No;No;No;Nessuna;4,70;2,35;;5,80;0120004;http://www.motomarine.it/catalogo/xsia/0120012;2021-02-12
0120012;GRILLO DEE D12 INOX< ;10355;PZ;0,19;No;No;No;No;Nessuna;4,70;2,35;;5,80;0120004;http://www.motomarine.it/catalogo/xsia/0120012;2021-02-12
0120012;GRILLO DEE D12 INOX< ;19619;PZ;0,19;No;No;No;No;Nessuna;4,70;2,35;;5,80;0120004;http://www.motomarine.it/catalogo/xsia/0120012;2021-02-12
0120012C;GRILLO DEE D12 INOX CARD< ;13885;PZ;0,19;No;No;No;No;Nessuna;7,40;3,70;;9,10;0120005C;http://www.motomarine.it/catalogo/xsia/0120012C;2021-02-12
0120012C;GRILLO DEE D12 INOX CARD< ;13901;PZ;0,19;No;No;No;No;Nessuna;7,40;3,70;;9,10;0120005C;http://www.motomarine.it/catalogo/xsia/0120012C;2021-02-12
0120014;GRILLO DEE D14 INOX< ;10051;PZ;0,31;No;No;No;No;Nessuna;7,10;3,55;;8,70;0120004;http://www.motomarine.it/catalogo/xsia/0120014;2021-02-12
0120014;GRILLO DEE D14 INOX< ;10355;PZ;0,31;No;No;No;No;Nessuna;7,10;3,55;;8,70;0120004;http://www.motomarine.it/catalogo/xsia/0120014;2021-02-12
0120014;GRILLO DEE D14 INOX< ;19619;PZ;0,31;No;No;No;No;Nessuna;7,10;3,55;;8,70;0120004;http://www.motomarine.it/catalogo/xsia/0120014;2021-02-12
0120014C;GRILLO DEE D14 INOX CARD< ;13885;PZ;0,31;Si;No;No;No;Nessuna;11,20;5,60;;13,70;0120005C;http://www.motomarine.it/catalogo/xsia/0120014C;2021-02-12
0120014C;GRILLO DEE D14 INOX CARD< ;13901;PZ;0,31;Si;No;No;No;Nessuna;11,20;5,60;;13,70;0120005C;http://www.motomarine.it/catalogo/xsia/0120014C;2021-02-12
0120016;GRILLO DEE D16 INOX< ;10051;PZ;0,45;Si;No;No;No;Nessuna;11,20;5,60;;13,70;0120004;http://www.motomarine.it/catalogo/xsia/0120016;2021-02-12
0120016;GRILLO DEE D16 INOX< ;10355;PZ;0,45;Si;No;No;No;Nessuna;11,20;5,60;;13,70;0120004;http://www.motomarine.it/catalogo/xsia/0120016;2021-02-12
0120016;GRILLO DEE D16 INOX< ;19619;PZ;0,45;Si;No;No;No;Nessuna;11,20;5,60;;13,70;0120004;http://www.motomarine.it/catalogo/xsia/0120016;2021-02-12
0120104;GRILLO DEE PI D4 INOX< ;12577;PZ;0,01;Si;No;No;No;Nessuna;1,10;0,55;;1,40;0120104;http://www.motomarine.it/catalogo/xsia/0120104;2021-02-12
0120104;GRILLO DEE PI D4 INOX< ;19628;PZ;0,01;Si;No;No;No;Nessuna;1,10;0,55;;1,40;0120104;http://www.motomarine.it/catalogo/xsia/0120104;2021-02-12
0120105;GRILLO DEE PI D5 INOX< ;12577;PZ;0,01;Si;No;No;No;Nessuna;1,20;0,60;;1,50;0120104;http://www.motomarine.it/catalogo/xsia/0120105;2021-02-12
0120105;GRILLO DEE PI D5 INOX< ;19628;PZ;0,01;Si;No;No;No;Nessuna;1,20;0,60;;1,50;0120104;http://www.motomarine.it/catalogo/xsia/0120105;2021-02-12
0120106;GRILLO DEE PI D6 INOX< ;12577;PZ;0,02;Si;No;No;No;Nessuna;1,50;0,75;;1,90;0120104;http://www.motomarine.it/catalogo/xsia/0120106;2021-02-12
0120106;GRILLO DEE PI D6 INOX< ;19628;PZ;0,02;Si;No;No;No;Nessuna;1,50;0,75;;1,90;0120104;http://www.motomarine.it/catalogo/xsia/0120106;2021-02-12
0120108;GRILLO DEE PI D8 INOX< ;12577;PZ;0,05;Si;No;No;No;Nessuna;2,40;1,20;;3,00;0120104;http://www.motomarine.it/catalogo/xsia/0120108;2021-02-12
0120108;GRILLO DEE PI D8 INOX< ;19628;PZ;0,05;Si;No;No;No;Nessuna;2,40;1,20;;3,00;0120104;http://www.motomarine.it/catalogo/xsia/0120108;2021-02-12
0120110;GRILLO DEE PI D10 INOX< ;12577;PZ;0,10;Si;No;No;No;Nessuna;3,90;1,95;;4,80;0120104;http://www.motomarine.it/catalogo/xsia/0120110;2021-02-12
0120110;GRILLO DEE PI D10 INOX< ;19628;PZ;0,10;Si;No;No;No;Nessuna;3,90;1,95;;4,80;0120104;http://www.motomarine.it/catalogo/xsia/0120110;2021-02-12
0120505;GRILLO OM D5 INOX< ;10052;PZ;0,02;Si;No;No;No;Nessuna;0,90;0,45;;1,10;0120505;http://www.motomarine.it/catalogo/xsia/0120505;2021-02-12
0120505;GRILLO OM D5 INOX< ;10363;PZ;0,02;Si;No;No;No;Nessuna;0,90;0,45;;1,10;0120505;http://www.motomarine.it/catalogo/xsia/0120505;2021-02-12
0120505;GRILLO OM D5 INOX< ;19620;PZ;0,02;Si;No;No;No;Nessuna;0,90;0,45;;1,10;0120505;http://www.motomarine.it/catalogo/xsia/0120505;2021-02-12
0120506;GRILLO OM D6 INOX< ;10052;PZ;0,03;Si;No;No;No;Nessuna;1,20;0,60;;1,50;0120505;http://www.motomarine.it/catalogo/xsia/0120506;2021-02-12
0120506;GRILLO OM D6 INOX< ;10363;PZ;0,03;Si;No;No;No;Nessuna;1,20;0,60;;1,50;0120505;http://www.motomarine.it/catalogo/xsia/0120506;2021-02-12
0120506;GRILLO OM D6 INOX< ;19620;PZ;0,03;Si;No;No;No;Nessuna;1,20;0,60;;1,50;0120505;http://www.motomarine.it/catalogo/xsia/0120506;2021-02-12
0120506C;GRILLO OM D6 INOX CARD< ;13886;PZ;0,03;Si;No;No;No;Nessuna;2,70;1,35;;3,30;0120506C;http://www.motomarine.it/catalogo/xsia/0120506C;2021-02-12
0120506C;GRILLO OM D6 INOX CARD< ;13902;PZ;0,03;Si;No;No;No;Nessuna;2,70;1,35;;3,30;0120506C;http://www.motomarine.it/catalogo/xsia/0120506C;2021-02-12
0120508;GRILLO OM D8 INOX< ;10052;PZ;0,06;Si;No;No;No;Nessuna;1,90;0,95;;2,40;0120505;http://www.motomarine.it/catalogo/xsia/0120508;2021-02-12
0120508;GRILLO OM D8 INOX< ;10363;PZ;0,06;Si;No;No;No;Nessuna;1,90;0,95;;2,40;0120505;http://www.motomarine.it/catalogo/xsia/0120508;2021-02-12
0120508;GRILLO OM D8 INOX< ;19620;PZ;0,06;Si;No;No;No;Nessuna;1,90;0,95;;2,40;0120505;http://www.motomarine.it/catalogo/xsia/0120508;2021-02-12
0120508C;GRILLO OM D8 INOX CARD< ;13886;PZ;0,06;Si;No;No;No;Nessuna;3,60;1,80;;4,40;0120506C;http://www.motomarine.it/catalogo/xsia/0120508C;2021-02-12
0120508C;GRILLO OM D8 INOX CARD< ;13902;PZ;0,06;Si;No;No;No;Nessuna;3,60;1,80;;4,40;0120506C;http://www.motomarine.it/catalogo/xsia/0120508C;2021-02-12
0120510;GRILLO OM D10 INOX< ;10052;PZ;0,12;Si;No;No;No;Nessuna;3,10;1,55;;3,80;0120505;http://www.motomarine.it/catalogo/xsia/0120510;2021-02-12
0120510;GRILLO OM D10 INOX< ;10363;PZ;0,12;Si;No;No;No;Nessuna;3,10;1,55;;3,80;0120505;http://www.motomarine.it/catalogo/xsia/0120510;2021-02-12
0120510;GRILLO OM D10 INOX< ;19620;PZ;0,12;Si;No;No;No;Nessuna;3,10;1,55;;3,80;0120505;http://www.motomarine.it/catalogo/xsia/0120510;2021-02-12
0120510C;GRILLO OM D10 INOX CARD< ;13886;PZ;0,12;Si;No;No;No;Nessuna;5,60;2,80;;6,90;0120506C;http://www.motomarine.it/catalogo/xsia/0120510C;2021-02-12
0120510C;GRILLO OM D10 INOX CARD< ;13902;PZ;0,12;Si;No;No;No;Nessuna;5,60;2,80;;6,90;0120506C;http://www.motomarine.it/catalogo/xsia/0120510C;2021-02-12
0120512;GRILLO OM D12 INOX< ;10052;PZ;0,20;Si;No;No;No;Nessuna;4,90;2,45;;6,00;0120505;http://www.motomarine.it/catalogo/xsia/0120512;2021-02-12
0120512;GRILLO OM D12 INOX< ;10363;PZ;0,20;Si;No;No;No;Nessuna;4,90;2,45;;6,00;0120505;http://www.motomarine.it/catalogo/xsia/0120512;2021-02-12
0120512;GRILLO OM D12 INOX< ;19620;PZ;0,20;Si;No;No;No;Nessuna;4,90;2,45;;6,00;0120505;http://www.motomarine.it/catalogo/xsia/0120512;2021-02-12
0120512C;GRILLO OM D12 INOX CARD< ;13886;PZ;0,20;Si;No;No;No;Nessuna;7,80;3,90;;9,60;0120506C;http://www.motomarine.it/catalogo/xsia/0120512C;2021-02-12
0120512C;GRILLO OM D12 INOX CARD< ;13902;PZ;0,20;Si;No;No;No;Nessuna;7,80;3,90;;9,60;0120506C;http://www.motomarine.it/catalogo/xsia/0120512C;2021-02-12
0120514;GRILLO OM D14 INOX< ;10052;PZ;0,33;Si;No;No;No;Nessuna;7,90;3,95;;9,70;0120505;http://www.motomarine.it/catalogo/xsia/0120514;2021-02-12
0120514;GRILLO OM D14 INOX< ;10363;PZ;0,33;Si;No;No;No;Nessuna;7,90;3,95;;9,70;0120505;http://www.motomarine.it/catalogo/xsia/0120514;2021-02-12
0120514;GRILLO OM D14 INOX< ;19620;PZ;0,33;Si;No;No;No;Nessuna;7,90;3,95;;9,70;0120505;http://www.motomarine.it/catalogo/xsia/0120514;2021-02-12
0120514C;GRILLO OM D14 INOX CARD< ;13886;PZ;0,33;Si;No;No;No;Nessuna;11,90;5,95;;14,60;0120506C;http://www.motomarine.it/catalogo/xsia/0120514C;2021-02-12
0120514C;GRILLO OM D14 INOX CARD< ;13902;PZ;0,33;Si;No;No;No;Nessuna;11,90;5,95;;14,60;0120506C;http://www.motomarine.it/catalogo/xsia/0120514C;2021-02-12
0120545;GRILLO OM PI D5 INOX< ;10364;PZ;0,02;Si;No;No;No;Nessuna;1,30;0,65;;1,60;0120545;http://www.motomarine.it/catalogo/xsia/0120545;2021-02-12
0120545;GRILLO OM PI D5 INOX< ;19621;PZ;0,02;Si;No;No;No;Nessuna;1,30;0,65;;1,60;0120545;http://www.motomarine.it/catalogo/xsia/0120545;2021-02-12
0120546;GRILLO OM PI D6 INOX< ;10364;PZ;0,02;Si;No;No;No;Nessuna;1,60;0,80;;2,00;0120545;http://www.motomarine.it/catalogo/xsia/0120546;2021-02-12
0120546;GRILLO OM PI D6 INOX< ;19621;PZ;0,02;Si;No;No;No;Nessuna;1,60;0,80;;2,00;0120545;http://www.motomarine.it/catalogo/xsia/0120546;2021-02-12
0120548;GRILLO OM PI D8 INOX< ;10364;PZ;0,06;Si;No;No;No;Nessuna;2,70;1,35;;3,30;0120545;http://www.motomarine.it/catalogo/xsia/0120548;2021-02-12
0120548;GRILLO OM PI D8 INOX< ;19621;PZ;0,06;Si;No;No;No;Nessuna;2,70;1,35;;3,30;0120545;http://www.motomarine.it/catalogo/xsia/0120548;2021-02-12
0120550;GRILLO OM PI D10 INOX< ;10364;PZ;0,11;Si;No;No;No;Nessuna;4,30;2,15;;5,30;0120545;http://www.motomarine.it/catalogo/xsia/0120550;2021-02-12
0120550;GRILLO OM PI D10 INOX< ;19621;PZ;0,11;Si;No;No;No;Nessuna;4,30;2,15;;5,30;0120545;http://www.motomarine.it/catalogo/xsia/0120550;2021-02-12
0120704;GRILLO LUNGO PI D4 INOX< ;10360;PZ;0,01;No;No;No;No;Nessuna;1,30;0,65;;1,60;0120704;http://www.motomarine.it/catalogo/xsia/0120704;2021-02-12
0120704;GRILLO LUNGO PI D4 INOX< ;19623;PZ;0,01;No;No;No;No;Nessuna;1,30;0,65;;1,60;0120704;http://www.motomarine.it/catalogo/xsia/0120704;2021-02-12
0120705;GRILLO LUNGO PI D5 INOX< ;10360;PZ;0,02;Si;No;No;No;Nessuna;1,40;0,70;;1,80;0120704;http://www.motomarine.it/catalogo/xsia/0120705;2021-02-12
0120705;GRILLO LUNGO PI D5 INOX< ;19623;PZ;0,02;Si;No;No;No;Nessuna;1,40;0,70;;1,80;0120704;http://www.motomarine.it/catalogo/xsia/0120705;2021-02-12
0120706;GRILLO LUNGO PI D6 INOX< ;10360;PZ;0,03;Si;No;No;No;Nessuna;1,70;0,85;;2,10;0120704;http://www.motomarine.it/catalogo/xsia/0120706;2021-02-12
0120706;GRILLO LUNGO PI D6 INOX< ;19623;PZ;0,03;Si;No;No;No;Nessuna;1,70;0,85;;2,10;0120704;http://www.motomarine.it/catalogo/xsia/0120706;2021-02-12
0120708;GRILLO LUNGO PI D8 INOX< ;10360;PZ;0,07;Si;No;No;No;Nessuna;2,90;1,45;;3,60;0120704;http://www.motomarine.it/catalogo/xsia/0120708;2021-02-12
0120708;GRILLO LUNGO PI D8 INOX< ;19623;PZ;0,07;Si;No;No;No;Nessuna;2,90;1,45;;3,60;0120704;http://www.motomarine.it/catalogo/xsia/0120708;2021-02-12
0120804;GRILLO LUNGO D4 INOX< ;10359;PZ;0,01;No;No;No;No;Nessuna;1,20;0,60;;1,50;0120804;http://www.motomarine.it/catalogo/xsia/0120804;2021-02-12
0120804;GRILLO LUNGO D4 INOX< ;19622;PZ;0,01;No;No;No;No;Nessuna;1,20;0,60;;1,50;0120804;http://www.motomarine.it/catalogo/xsia/0120804;2021-02-12
0120805;GRILLO LUNGO D5 INOX< ;10359;PZ;0,02;No;No;No;No;Nessuna;1,30;0,65;;1,60;0120804;http://www.motomarine.it/catalogo/xsia/0120805;2021-02-12
0120805;GRILLO LUNGO D5 INOX< ;19622;PZ;0,02;No;No;No;No;Nessuna;1,30;0,65;;1,60;0120804;http://www.motomarine.it/catalogo/xsia/0120805;2021-02-12
0120805C;GRILLO LUNGO D5 INOX CARD< ;13889;PZ;0,02;Si;No;No;No;Nessuna;2,70;1,35;;3,30;0120805C;http://www.motomarine.it/catalogo/xsia/0120805C;2021-02-12
0120805C;GRILLO LUNGO D5 INOX CARD< ;13907;PZ;0,02;Si;No;No;No;Nessuna;2,70;1,35;;3,30;0120805C;http://www.motomarine.it/catalogo/xsia/0120805C;2021-02-12
0120806;GRILLO LUNGO D6 INOX< ;10359;PZ;0,04;Si;No;No;No;Nessuna;1,50;0,75;;1,90;0120804;http://www.motomarine.it/catalogo/xsia/0120806;2021-02-12
0120806;GRILLO LUNGO D6 INOX< ;19622;PZ;0,04;Si;No;No;No;Nessuna;1,50;0,75;;1,90;0120804;http://www.motomarine.it/catalogo/xsia/0120806;2021-02-12
0120806C;GRILLO LUNGO D6 INOX CARD< ;13889;PZ;0,04;Si;No;No;No;Nessuna;2,90;1,45;;3,60;0120805C;http://www.motomarine.it/catalogo/xsia/0120806C;2021-02-12
0120806C;GRILLO LUNGO D6 INOX CARD< ;13907;PZ;0,04;Si;No;No;No;Nessuna;2,90;1,45;;3,60;0120805C;http://www.motomarine.it/catalogo/xsia/0120806C;2021-02-12
0120808;GRILLO LUNGO D8 INOX< ;10359;PZ;0,08;Si;No;No;No;Nessuna;2,70;1,35;;3,30;0120804;http://www.motomarine.it/catalogo/xsia/0120808;2021-02-12
0120808;GRILLO LUNGO D8 INOX< ;19622;PZ;0,08;Si;No;No;No;Nessuna;2,70;1,35;;3,30;0120804;http://www.motomarine.it/catalogo/xsia/0120808;2021-02-12
0120808C;GRILLO LUNGO D8 INOX CARD< ;13889;PZ;0,08;Si;No;No;No;Nessuna;4,40;2,20;;5,40;0120805C;http://www.motomarine.it/catalogo/xsia/0120808C;2021-02-12
0120808C;GRILLO LUNGO D8 INOX CARD< ;13907;PZ;0,08;Si;No;No;No;Nessuna;4,40;2,20;;5,40;0120805C;http://www.motomarine.it/catalogo/xsia/0120808C;2021-02-12
0120810;GRILLO LUNGO D10 INOX< ;10359;PZ;0,15;Si;No;No;No;Nessuna;4,80;2,40;;5,90;0120804;http://www.motomarine.it/catalogo/xsia/0120810;2021-02-12
0120810;GRILLO LUNGO D10 INOX< ;19622;PZ;0,15;Si;No;No;No;Nessuna;4,80;2,40;;5,90;0120804;http://www.motomarine.it/catalogo/xsia/0120810;2021-02-12
0120810C;GRILLO LUNGO D10 INOX CARD< ;13889;PZ;0,15;Si;No;No;No;Nessuna;6,90;3,45;;8,50;0120805C;http://www.motomarine.it/catalogo/xsia/0120810C;2021-02-12
0120810C;GRILLO LUNGO D10 INOX CARD< ;13907;PZ;0,15;Si;No;No;No;Nessuna;6,90;3,45;;8,50;0120805C;http://www.motomarine.it/catalogo/xsia/0120810C;2021-02-12
0120905;GRILLO LUNGO PI D5 INOX< ;13882;PZ;0,03;Si;No;No;No;Nessuna;2,20;1,10;;2,70;0120905;http://www.motomarine.it/catalogo/xsia/0120905;2021-02-12
0120905;GRILLO LUNGO PI D5 INOX< ;19626;PZ;0,03;Si;No;No;No;Nessuna;2,20;1,10;;2,70;0120905;http://www.motomarine.it/catalogo/xsia/0120905;2021-02-12
0120905C;GRILLO LUNGO PI D5 INOX CARD< ;13880;PZ;0,03;Si;No;No;No;Nessuna;3,70;1,85;;4,60;0120905C;http://www.motomarine.it/catalogo/xsia/0120905C;2021-02-12
0120905C;GRILLO LUNGO PI D5 INOX CARD< ;14871;PZ;0,03;Si;No;No;No;Nessuna;3,70;1,85;;4,60;0120905C;http://www.motomarine.it/catalogo/xsia/0120905C;2021-02-12
0120906;GRILLO LUNGO PI D6 INOX< ;13882;PZ;0,05;No;No;No;No;Nessuna;2,80;1,40;;3,50;0120905;http://www.motomarine.it/catalogo/xsia/0120906;2021-02-12
0120906;GRILLO LUNGO PI D6 INOX< ;19626;PZ;0,05;No;No;No;No;Nessuna;2,80;1,40;;3,50;0120905;http://www.motomarine.it/catalogo/xsia/0120906;2021-02-12
0120906C;GRILLO LUNGO PI D6 INOX CARD< ;13880;PZ;0,05;Si;No;No;No;Nessuna;4,30;2,15;;5,30;0120905C;http://www.motomarine.it/catalogo/xsia/0120906C;2021-02-12
0120906C;GRILLO LUNGO PI D6 INOX CARD< ;14871;PZ;0,05;Si;No;No;No;Nessuna;4,30;2,15;;5,30;0120905C;http://www.motomarine.it/catalogo/xsia/0120906C;2021-02-12
0120908;GRILLO LUNGO PI D8 INOX< ;13882;PZ;0,11;Si;No;No;No;Nessuna;4,60;2,30;;5,70;0120905;http://www.motomarine.it/catalogo/xsia/0120908;2021-02-12
0120908;GRILLO LUNGO PI D8 INOX< ;19626;PZ;0,11;Si;No;No;No;Nessuna;4,60;2,30;;5,70;0120905;http://www.motomarine.it/catalogo/xsia/0120908;2021-02-12
0120908C;GRILLO LUNGO PI D8 INOX CARD< ;13880;PZ;0,11;Si;No;No;No;Nessuna;6,90;3,45;;8,50;0120905C;http://www.motomarine.it/catalogo/xsia/0120908C;2021-02-12
0120908C;GRILLO LUNGO PI D8 INOX CARD< ;14871;PZ;0,11;Si;No;No;No;Nessuna;6,90;3,45;;8,50;0120905C;http://www.motomarine.it/catalogo/xsia/0120908C;2021-02-12
0120915;GRILLO LUNGO PI D5 INOX< ;13883;PZ;0,03;Si;No;No;No;Nessuna;2,40;1,20;;3,00;0120915;http://www.motomarine.it/catalogo/xsia/0120915;2021-02-12
0120915;GRILLO LUNGO PI D5 INOX< ;19627;PZ;0,03;Si;No;No;No;Nessuna;2,40;1,20;;3,00;0120915;http://www.motomarine.it/catalogo/xsia/0120915;2021-02-12
0120915C;GRILLO LUNGO PI D5 INOX CARD< ;13884;PZ;0,03;Si;No;No;No;Nessuna;3,90;1,95;;4,80;0120915C;http://www.motomarine.it/catalogo/xsia/0120915C;2021-02-12
0120915C;GRILLO LUNGO PI D5 INOX CARD< ;14872;PZ;0,03;Si;No;No;No;Nessuna;3,90;1,95;;4,80;0120915C;http://www.motomarine.it/catalogo/xsia/0120915C;2021-02-12
0120916;GRILLO LUNGO PI D6 INOX< ;13883;PZ;0,05;Si;No;No;No;Nessuna;3,20;1,60;;4,00;0120915;http://www.motomarine.it/catalogo/xsia/0120916;2021-02-12
0120916;GRILLO LUNGO PI D6 INOX< ;19627;PZ;0,05;Si;No;No;No;Nessuna;3,20;1,60;;4,00;0120915;http://www.motomarine.it/catalogo/xsia/0120916;2021-02-12
0120916C;GRILLO LUNGO PI D6 INOX CARD< ;13884;PZ;0,05;Si;No;No;No;Nessuna;4,90;2,45;;6,00;0120915C;http://www.motomarine.it/catalogo/xsia/0120916C;2021-02-12
0120916C;GRILLO LUNGO PI D6 INOX CARD< ;14872;PZ;0,05;Si;No;No;No;Nessuna;4,90;2,45;;6,00;0120915C;http://www.motomarine.it/catalogo/xsia/0120916C;2021-02-12
0120918;GRILLO LUNGO PI D8 INOX< ;13883;PZ;0,12;Si;No;No;No;Nessuna;5,30;2,65;;6,50;0120915;http://www.motomarine.it/catalogo/xsia/0120918;2021-02-12
0120918;GRILLO LUNGO PI D8 INOX< ;19627;PZ;0,12;Si;No;No;No;Nessuna;5,30;2,65;;6,50;0120915;http://www.motomarine.it/catalogo/xsia/0120918;2021-02-12
0120918C;GRILLO LUNGO PI D8 INOX CARD< ;13884;PZ;0,12;Si;No;No;No;Nessuna;7,30;3,65;;9,00;0120915C;http://www.motomarine.it/catalogo/xsia/0120918C;2021-02-12
0120918C;GRILLO LUNGO PI D8 INOX CARD< ;14872;PZ;0,12;Si;No;No;No;Nessuna;7,30;3,65;;9,00;0120915C;http://www.motomarine.it/catalogo/xsia/0120918C;2021-02-12
